X,Y,distance,id,wys,height
707230.24395774677,5714270.4268862084,1133.528711000021300,1127,"5,502799806",5.503
707231.0895595256,5714269.8822971983,1134.534504000021300,1128,"5,502799806",5.503
707231.93516130419,5714269.3377081873,1135.540297000021400,1129,"5,496217003",5.496
707232.78076308302,5714268.7931191772,1136.546090000021400,1130,"5,489634201",5.490
707233.62636486173,5714268.2485301662,1137.551883000021500,1131,"5,489634201",5.490
707234.47196664044,5714267.7039411552,1138.557676000021500,1132,"5,483051399",5.483
707235.31756841915,5714267.1593521442,1139.563469000021500,1133,"5,463302993",5.463
707236.16317019798,5714266.6147631332,1140.569262000021600,1134,"5,463302993",5.463
707237.00877197669,5714266.0701741222,1141.575055000021600,1135,"5,456720191",5.457
707237.8543737554,5714265.5255851112,1142.580848000021700,1136,"5,450137389",5.450
707238.69997553411,5714264.9809961002,1143.586641000021700,1137,"5,450137389",5.450
707239.54557731282,5714264.4364070902,1144.592434000021700,1138,"5,443554587",5.444
707240.39117909153,5714263.8918180801,1145.598227000021800,1139,"5,443554587",5.444
707241.23678087036,5714263.3472290691,1146.604020000021800,1140,"5,436971784",5.437
707242.08238264918,5714262.8026400581,1147.609813000021900,1141,"5,430388982",5.430
707242.92798442789,5714262.2580510471,1148.615606000021900,1142,"5,430388982",5.430
707243.7735862066,5714261.7134620361,1149.621399000021900,1143,"5,436971784",5.437
707244.61918798531,5714261.1688730251,1150.627192000022000,1144,"5,456720191",5.457
707245.46478976402,5714260.624284015,1151.632985000022000,1145,"5,463302993",5.463
707246.31039154273,5714260.079695005,1152.638778000022100,1146,"5,476468597",5.476
707247.15599332156,5714259.535105994,1153.644571000022100,1147,"5,489634201",5.490
707248.00159510027,5714258.990516983,1154.650364000022100,1148,"5,489634201",5.490
707248.84719687898,5714258.445927972,1155.656157000022200,1149,"5,476468597",5.476
707249.69279865781,5714257.901338961,1156.661950000022200,1150,"5,476468597",5.476
707250.53840043652,5714257.35674995,1157.667743000022300,1151,"5,463302993",5.463
707251.38400221523,5714256.812160939,1158.673536000022300,1152,"5,456720191",5.457
707252.22960399394,5714256.2675719289,1159.679329000022300,1153,"5,42380618",5.424
707253.07520577277,5714255.7229829179,1160.685122000022400,1154,"5,39089217",5.391
707253.92080755148,5714255.1783939069,1161.690915000022400,1155,"5,377726565",5.378
707254.76640933019,5714254.6338048968,1162.696708000022500,1156,"5,377726565",5.378
707255.6120111089,5714254.0892158858,1163.702501000022500,1157,"5,364560961",5.365
707256.45761288772,5714253.5446268748,1164.708294000022500,1158,"5,364560961",5.365
707257.30321466643,5714253.0000378639,1165.714087000022600,1159,"5,357978159",5.358
707258.14881644514,5714252.4554488538,1166.719880000022600,1160,"5,357978159",5.358
707258.99441822385,5714251.9108598428,1167.725673000022700,1161,"5,351395357",5.351
707259.84293646459,5714251.3708941154,1168.731466000022700,1162,"5,351395357",5.351
707260.69861569826,5714250.8422802612,1169.737259000022700,1163,"5,344812555",5.345
707261.55429493194,5714250.3136664052,1170.743052000022800,1164,"5,344812555",5.345
707262.40997416549,5714249.78505255,1171.748845000022800,1165,"5,338229753",5.338
707263.26565339917,5714249.2564386949,1172.754638000022900,1166,"5,338229753",5.338
707264.12133263261,5714248.7278248398,1173.760431000022900,1167,"5,325064148",5.325
707264.9770118664,5714248.1992109846,1174.766224000022900,1168,"5,318481346",5.318
707265.83269109996,5714247.6705971286,1175.772017000023000,1169,"5,311898544",5.312
707266.68837033352,5714247.1419832744,1176.777810000023000,1170,"5,305315742",5.305
707267.54404956719,5714246.6133694183,1177.783603000023000,1171,"5,305315742",5.305
707268.39972880087,5714246.0847555632,1178.789396000023100,1172,"5,29873294",5.299
707269.25540803443,5714245.556141708,1179.795189000023100,1173,"5,29873294",5.299
707270.1110872681,5714245.0275278529,1180.800982000023200,1174,"5,292150138",5.292
707270.96676650178,5714244.4989139978,1181.806775000023200,1175,"5,285567336",5.286
707271.82244573534,5714243.9703001417,1182.812568000023200,1176,"5,285567336",5.286
707272.67812496901,5714243.4416862866,1183.818361000023300,1177,"5,285567336",5.286
707273.53380420257,5714242.9130724315,1184.824154000023300,1178,"5,278984534",5.279
